"item","itemLabel","yob","yod","occupationLabel","citizenLabel","birthcountryLabel"
"http://www.wikidata.org/entity/Q1879410","Léon Ehrhart",1854,1875,"composer","France","France"
"http://www.wikidata.org/entity/Q32606728","Marie-Félix Choulet",1854,1889,"missionary","France","France"
"http://www.wikidata.org/entity/Q32606728","Marie-Félix Choulet",1854,1923,"missionary","France","France"
"http://www.wikidata.org/entity/Q32606728","Marie-Félix Choulet",1854,1889,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q32606728","Marie-Félix Choulet",1854,1923,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q6264229","John William Muir Mackenzie",1854,1916,"diplomat","","France"
"http://www.wikidata.org/entity/Q110899061","Lionel MacDonald Stephenson",1854,1907,"painter","Canada","France"
"http://www.wikidata.org/entity/Q110899061","Lionel MacDonald Stephenson",1854,1907,"painter","France","France"
"http://www.wikidata.org/entity/Q60837601","Q60837601",1854,1907,"","","France"
"http://www.wikidata.org/entity/Q94428846","George François Mugnier",1855,1936,"photographer","","France"
"http://www.wikidata.org/entity/Q3086275","François de Nion",1856,1923,"writer","France","France"
"http://www.wikidata.org/entity/Q3086275","François de Nion",1856,1923,"playwright","France","France"
"http://www.wikidata.org/entity/Q3099092","Gaston Michel",1856,1921,"actor","France","France"
"http://www.wikidata.org/entity/Q112088024","Bertha Guillaume",1856,1928,"artist","","France"
"http://www.wikidata.org/entity/Q104287157","John Alexander Wilson",1856,1928,"land surveyor","","France"
"http://www.wikidata.org/entity/Q2390188","Joseph Pernet-Ducher",1859,1928,"rose breeder","France","France"
"http://www.wikidata.org/entity/Q50416160","Luciano Abeille",1859,1949,"physician","France","France"
"http://www.wikidata.org/entity/Q50416160","Luciano Abeille",1859,1949,"physician","Argentina","France"
"http://www.wikidata.org/entity/Q68176980","Lionel Decle",1859,1907,"writer","French Third Republic","France"
"http://www.wikidata.org/entity/Q68176980","Lionel Decle",1859,1907,"writer","United Kingdom of Great Britain and Ireland","France"
"http://www.wikidata.org/entity/Q68176980","Lionel Decle",1859,1907,"journalist","French Third Republic","France"
"http://www.wikidata.org/entity/Q68176980","Lionel Decle",1859,1907,"journalist","United Kingdom of Great Britain and Ireland","France"
"http://www.wikidata.org/entity/Q68176980","Lionel Decle",1859,1907,"explorer","French Third Republic","France"
"http://www.wikidata.org/entity/Q68176980","Lionel Decle",1859,1907,"explorer","United Kingdom of Great Britain and Ireland","France"
"http://www.wikidata.org/entity/Q375484","Jean Baptiste Eugène Estienne",1860,1936,"military personnel","France","France"
"http://www.wikidata.org/entity/Q375484","Jean Baptiste Eugène Estienne",1860,1936,"engineer","France","France"
"http://www.wikidata.org/entity/Q5494660","Fred Bonsor",1862,1932,"rugby union player","United Kingdom","France"
"http://www.wikidata.org/entity/Q5494660","Fred Bonsor",1862,1932,"rugby union player","United Kingdom of Great Britain and Ireland","France"
"http://www.wikidata.org/entity/Q5494660","Fred Bonsor",1862,1932,"rugby league player","United Kingdom","France"
"http://www.wikidata.org/entity/Q5494660","Fred Bonsor",1862,1932,"rugby league player","United Kingdom of Great Britain and Ireland","France"
"http://www.wikidata.org/entity/Q2960759","Charles Émile Carré",1863,1908,"architect","France","France"
"http://www.wikidata.org/entity/Q1366270","Alexis Lépicier",1863,1936,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q1366270","Alexis Lépicier",1863,1936,"theologian","France","France"
"http://www.wikidata.org/entity/Q62033143","Georges Palicot",1863,1921,"composer","","France"
"http://www.wikidata.org/entity/Q16332250","Madame Hortense",1863,1938,"diplomat","","France"
"http://www.wikidata.org/entity/Q16332250","Madame Hortense",1863,1938,"prostitute","","France"
"http://www.wikidata.org/entity/Q16869411","Louis Narcisse Delamarre",1863,2000,"writer","France","France"
"http://www.wikidata.org/entity/Q16869411","Louis Narcisse Delamarre",1863,2000,"educator","France","France"
"http://www.wikidata.org/entity/Q16869411","Louis Narcisse Delamarre",1863,2000,"encyclopedist","France","France"
"http://www.wikidata.org/entity/Q19998211","Clémence Jacquinet",1865,2000,"pedagogue","France","France"
"http://www.wikidata.org/entity/Q7793534","Thomas Rickard",1865,1911,"engineer","United States of America","France"
"http://www.wikidata.org/entity/Q7793534","Thomas Rickard",1865,1911,"politician","United States of America","France"
"http://www.wikidata.org/entity/Q7793534","Thomas Rickard",1865,1911,"mining engineer","United States of America","France"
"http://www.wikidata.org/entity/Q112089851","Marguerite Lucie LeCamus Smith",1865,1926,"artist","","France"
"http://www.wikidata.org/entity/Q71282064","Charles Darantière",1865,1933,"writer","France","France"
"http://www.wikidata.org/entity/Q71282064","Charles Darantière",1865,1933,"playwright","France","France"
"http://www.wikidata.org/entity/Q71282064","Charles Darantière",1865,1933,"literary critic","France","France"
"http://www.wikidata.org/entity/Q71282064","Charles Darantière",1865,1933,"carom billiards player","France","France"
"http://www.wikidata.org/entity/Q1029240","Camille Perreau",1866,1952,"politician","France","France"
"http://www.wikidata.org/entity/Q4820670","August Chandron",1866,1947,"","France","France"
"http://www.wikidata.org/entity/Q42956500","Charles-Édouard Richefeu",1868,1945,"sculptor","France","France"
"http://www.wikidata.org/entity/Q3710559","Léopold Leau",1868,1943,"mathematician","France","France"
"http://www.wikidata.org/entity/Q3710559","Léopold Leau",1868,1943,"Esperantist","France","France"
"http://www.wikidata.org/entity/Q3710559","Léopold Leau",1868,1943,"linguist","France","France"
"http://www.wikidata.org/entity/Q3710559","Léopold Leau",1868,1943,"Idist","France","France"
"http://www.wikidata.org/entity/Q110797967","Luis D'Antin",1869,1917,"","United States of America","France"
"http://www.wikidata.org/entity/Q110797967","Luis D'Antin",1869,1917,"","France","France"
"http://www.wikidata.org/entity/Q15872780","Augustine Tessier",1869,1981,"centenarian","France","France"
"http://www.wikidata.org/entity/Q23035246","Paul Philippe",1870,1930,"painter","","France"
"http://www.wikidata.org/entity/Q23035246","Paul Philippe",1870,1930,"sculptor","","France"
"http://www.wikidata.org/entity/Q28664262","F. G. de La Bart",1870,1915,"scientist","","France"
"http://www.wikidata.org/entity/Q780892","Jules-Géraud Saliège",1870,1956,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q5621085","Gustav Blondeau",1871,1965,"entrepreneur","France","France"
"http://www.wikidata.org/entity/Q5621085","Gustav Blondeau",1871,1965,"aircraft pilot","France","France"
"http://www.wikidata.org/entity/Q2445225","René Grandjean",1872,NA,"association football player","France","France"
"http://www.wikidata.org/entity/Q1508946","Georges-François-Xavier-Marie Grente",1872,1959,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q1508946","Georges-François-Xavier-Marie Grente",1872,1959,"Catholic deacon","France","France"
"http://www.wikidata.org/entity/Q5128862","Claude Gouzzie",1873,1907,"baseball player","France","France"
"http://www.wikidata.org/entity/Q704871","Emmanuel Célestin Suhard",1874,1949,"writer","France","France"
"http://www.wikidata.org/entity/Q704871","Emmanuel Célestin Suhard",1874,1949,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q704871","Emmanuel Célestin Suhard",1874,1949,"theologian","France","France"
"http://www.wikidata.org/entity/Q106666181","David G. Lorenzi",1874,1962,"","","France"
"http://www.wikidata.org/entity/Q111046227","Pierre Beullac",1874,1962,"judge","Canada","France"
"http://www.wikidata.org/entity/Q111046227","Pierre Beullac",1874,1962,"lawyer","Canada","France"
"http://www.wikidata.org/entity/Q111046227","Pierre Beullac",1874,1962,"historian","Canada","France"
"http://www.wikidata.org/entity/Q51719549","Gwen Le Gallienne",1874,1966,"painter","","France"
"http://www.wikidata.org/entity/Q51719549","Gwen Le Gallienne",1874,1966,"sculptor","","France"
"http://www.wikidata.org/entity/Q87652021","Albert Gondrexon",1874,1928,"","","France"
"http://www.wikidata.org/entity/Q16354649","Odoric Marie Jouve",1875,1953,"Catholic priest","Canada","France"
"http://www.wikidata.org/entity/Q116277","Robert Guérin",1876,1952,"politician","France","France"
"http://www.wikidata.org/entity/Q116277","Robert Guérin",1876,1952,"journalist","France","France"
"http://www.wikidata.org/entity/Q2636800","Gaston Peltier",1876,NA,"association football player","France","France"
"http://www.wikidata.org/entity/Q925221","Alphonse Decuyper",1877,1937,"water polo player","France","France"
"http://www.wikidata.org/entity/Q56271294","Cesaire Stern",1877,1957,"Catholic priest","","France"
"http://www.wikidata.org/entity/Q56884080","Albert-Louis Van Houtte",1877,1944,"businessperson","France","France"
"http://www.wikidata.org/entity/Q25933927","Henriette Amiard Oberteuffer",1878,1962,"painter","United States of America","France"
"http://www.wikidata.org/entity/Q749279","Georges Garnier",1878,1936,"association football player","France","France"
"http://www.wikidata.org/entity/Q749279","Georges Garnier",1878,1936,"athletics competitor","France","France"
"http://www.wikidata.org/entity/Q5176662","Guy de Lasteyrie",1878,1944,"","France","France"
"http://www.wikidata.org/entity/Q56271265","Q56271265",1878,1962,"missionary","","France"
"http://www.wikidata.org/entity/Q5176662","Guy de Lasteyrie",1879,1944,"","France","France"
"http://www.wikidata.org/entity/Q2445243","R. Duparc",1880,NA,"association football player","France","France"
"http://www.wikidata.org/entity/Q28871946","René Cheruy",1880,1965,"printmaker","","France"
"http://www.wikidata.org/entity/Q46101113","Armand Simon",1880,1957,"tennis player","Switzerland","France"
"http://www.wikidata.org/entity/Q16162566","Paulin-Joseph-Justin Albouy",1880,1954,"missionary","","France"
"http://www.wikidata.org/entity/Q16162566","Paulin-Joseph-Justin Albouy",1880,1957,"missionary","","France"
"http://www.wikidata.org/entity/Q16162566","Paulin-Joseph-Justin Albouy",1880,1954,"Catholic priest","","France"
"http://www.wikidata.org/entity/Q16162566","Paulin-Joseph-Justin Albouy",1880,1957,"Catholic priest","","France"
"http://www.wikidata.org/entity/Q99703164","Suzanne Carr",1880,1939,"group activist","France","France"
"http://www.wikidata.org/entity/Q30228074","Ernest Perrot",1881,1938,"legal historian","","France"
"http://www.wikidata.org/entity/Q5491168","Louis Rolland-Germain",1881,1972,"priest","France","France"
"http://www.wikidata.org/entity/Q5491168","Louis Rolland-Germain",1881,1972,"botanist","France","France"
"http://www.wikidata.org/entity/Q106695561","Emilio Aragón Foureaux",1881,1946,"clown","Spain","France"
"http://www.wikidata.org/entity/Q56271311","Alexandre-François-Marie Carlo",1881,1952,"missionary","","France"
"http://www.wikidata.org/entity/Q56271311","Alexandre-François-Marie Carlo",1881,1952,"Catholic priest","","France"
"http://www.wikidata.org/entity/Q520063","André-Damien-Ferdinand Jullien",1882,1964,"judge","France","France"
"http://www.wikidata.org/entity/Q520063","André-Damien-Ferdinand Jullien",1882,1964,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q520063","André-Damien-Ferdinand Jullien",1882,1964,"theologian","France","France"
"http://www.wikidata.org/entity/Q2847205","André Barlatier",1882,1943,"cinematographer","France","France"
"http://www.wikidata.org/entity/Q2847205","André Barlatier",1882,1943,"film producer","France","France"
"http://www.wikidata.org/entity/Q29382408","André Bruyère",1882,1962,"writer","France","France"
"http://www.wikidata.org/entity/Q3102533","Georges Crozier",1882,1944,"association football player","France","France"
"http://www.wikidata.org/entity/Q3132331","Henri de Miffonis",1882,1955,"engineer","Canada","France"
"http://www.wikidata.org/entity/Q3132331","Henri de Miffonis",1882,1955,"engineer","France","France"
"http://www.wikidata.org/entity/Q3132331","Henri de Miffonis",1882,1955,"civil engineer","Canada","France"
"http://www.wikidata.org/entity/Q3132331","Henri de Miffonis",1882,1955,"civil engineer","France","France"
"http://www.wikidata.org/entity/Q5546898","Georges Stern",1882,1928,"jockey","France","France"
"http://www.wikidata.org/entity/Q43429427","Q43429427",1882,1956,"","","France"
"http://www.wikidata.org/entity/Q16077187","Lefelvre",1883,1955,"missionary","","France"
"http://www.wikidata.org/entity/Q2847890","André Groult",1884,1966,"cabinetmaker","France","France"
"http://www.wikidata.org/entity/Q2847890","André Groult",1884,1966,"furniture designer","France","France"
"http://www.wikidata.org/entity/Q22936285","Richard Bevan",1885,1976,"naval officer","","France"
"http://www.wikidata.org/entity/Q1871902","Louis Parisot",1885,1960,"Catholic priest","Benin","France"
"http://www.wikidata.org/entity/Q3131393","Henri Lacassagne",1886,1916,"rugby union player","France","France"
"http://www.wikidata.org/entity/Q3131612","Henri Massé",1886,1969,"translator","France","France"
"http://www.wikidata.org/entity/Q3131612","Henri Massé",1886,1969,"orientalist","France","France"
"http://www.wikidata.org/entity/Q6688255","Louis Tellier",1886,1921,"golfer","France","France"
"http://www.wikidata.org/entity/Q56271279","André-Jean-François Defebvre",1886,1967,"Catholic priest","","France"
"http://www.wikidata.org/entity/Q2673949","Oliver Godfrey",1887,1916,"fighter pilot","","France"
"http://www.wikidata.org/entity/Q2673949","Oliver Godfrey",1887,1916,"motorcycle rider","","France"
"http://www.wikidata.org/entity/Q5715445","Henri Durville",1887,1963,"occultist","France","France"
"http://www.wikidata.org/entity/Q5942594","José María Aragón Foureaux",1887,1970,"clown","Spain","France"
"http://www.wikidata.org/entity/Q56271309","Stanislas-Gabriel-Henri Baudry",1887,1954,"missionary","France","France"
"http://www.wikidata.org/entity/Q56271309","Stanislas-Gabriel-Henri Baudry",1887,1954,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q63850388","Gabriel Hauvette-Michelin",1887,1910,"aircraft pilot","France","France"
"http://www.wikidata.org/entity/Q102345554","Adon Lacroix",1887,1986,"writer","Belgium","France"
"http://www.wikidata.org/entity/Q102345554","Adon Lacroix",1887,1986,"poet","Belgium","France"
"http://www.wikidata.org/entity/Q102345554","Adon Lacroix",1887,1986,"artist","Belgium","France"
"http://www.wikidata.org/entity/Q2093286","Pierre Charpentier",1888,2000,"ice hockey player","France","France"
